County,Precinct,CD,Clinton,Trump,Total
Todd,Bertha,7,65,146,223
Todd,Bertha Twp,7,47,116,173
Todd,Birchdale Twp,7,116,361,506
Todd,Browerville,7,98,219,333
Todd,Bruce Twp,7,64,205,285
Todd,Burleene Twp,7,43,133,185
Todd,Burnhamville Twp,7,99,301,419
Todd,Burtrum,7,12,43,59
Todd,Clarissa,7,107,197,319
Todd,Eagle Bend,7,73,168,254
Todd,Eagle Valley Twp,7,54,155,220
Todd,Fawn Lake Twp,7,49,209,270
Todd,Germania Twp,7,42,131,189
Todd,Gordon Twp,7,73,286,386
Todd,Grey Eagle,7,45,113,163
Todd,Grey Eagle Twp,7,96,250,363
Todd,Hartford Twp,7,80,222,320
Todd,Hewitt,7,27,89,123
Todd,Iona Twp,7,44,100,163
Todd,Kandota Twp,7,102,337,472
Todd,Leslie Twp,7,103,266,384
Todd,Little Elk Twp,7,32,128,163
Todd,Little Sauk Twp,7,78,324,425
Todd,Long Prairie,7,318,728,1108
Todd,Long Prairie Twp,7,81,398,495
Todd,Moran Twp,7,54,229,291
Todd,Osakis,7,26,55,87
Todd,Reynolds Twp,7,64,252,340
Todd,Round Prairie Twp,7,68,248,342
Todd,Staples,7,252,558,892
Todd,Staples Twp,7,41,252,321
Todd,Stowe Prairie Twp,7,48,193,252
Todd,Swanville,7,0,1,1
Todd,Turtle Creek Twp,7,58,115,179
Todd,Villard Twp,7,64,268,355
Todd,Ward Twp,7,60,211,282
Todd,West Union,7,4,34,39
Todd,West Union Twp,7,32,120,159
Todd,Wykeham Twp,7,36,143,185
Traverse,Arthur Twp.,7,13,23,37
Traverse,Browns Valley,7,91,104,212
Traverse,Clifton Twp.,7,14,27,42
Traverse,Croke Twp,7,10,36,46
Traverse,Dollymount Twp.,7,9,27,39
Traverse,Dumont,7,14,40,57
Traverse,Folsom Twp.,7,25,31,58
Traverse,Lake Valley Twp.,7,40,88,139
Traverse,Leonardsville Twp.,7,6,45,53
Traverse,Monson Twp.,7,15,55,72
Traverse,Parnell Twp.,7,12,21,34
Traverse,Redpath Twp.,7,9,8,17
Traverse,Tara Twp.,7,7,40,51
Traverse,Taylor Twp.,7,13,39,52
Traverse,Tintah,7,1,30,32
Traverse,Tintah Twp.,7,6,17,25
Traverse,Walls Twp.,7,15,27,43
Traverse,Wheaton P-1,7,162,172,357
Traverse,Wheaton P-2,7,157,195,386
Traverse,Windsor Twp.,7,11,24,36
Wabasha,Bellechester,2,5,18,25
Wabasha,Chester Twp,2,55,159,221
Wabasha,Elgin City,2,122,360,544
Wabasha,Elgin Twp.,2,120,262,421
Wabasha,Gillford Twp.,2,60,187,266
Wabasha,Glasgow Twp.,2,33,107,153
Wabasha,Greenfield Twp.,2,290,478,800
Wabasha,Hammond,2,19,34,58
Wabasha,Highland Twp.,2,67,168,259
Wabasha,Hyde Park Twp.,2,31,86,135
Wabasha,Kellogg,2,82,154,256
Wabasha,Lake Twp.,2,103,149,272
Wabasha,Lake City P-1,2,325,380,760
Wabasha,Lake City P-2,2,287,322,653
Wabasha,Lake City P-3,2,366,491,910
Wabasha,Mazeppa City,2,134,260,427
Wabasha,Mazeppa Twp.,2,130,286,442
Wabasha,Millville,2,17,59,87
Wabasha,Minneiska  City,2,9,23,37
Wabasha,Minneiska Twp.,2,30,50,87
Wabasha,Mount Pleasant Twp.,2,61,154,234
Wabasha,Oakwood Twp.,2,48,145,213
Wabasha,Pepin Twp.,2,100,127,244
Wabasha,Plainview P-1,2,243,589,917
Wabasha,Plainview P-2,2,196,495,758
Wabasha,Plainview Twp.,2,52,175,256
Wabasha,Wabasha W-1,2,245,203,484
Wabasha,Wabasha W-2,2,231,253,527
Wabasha,Wabasha W-3,2,169,206,407
Wabasha,Watopa Twp.,2,48,86,147
Wabasha,West Albany Twp.,2,49,175,234
Wabasha,Zumbro Twp.,2,128,287,445
Wabasha,Zumbro Falls,2,11,61,85
Wadena,Aldrich City,8,7,17,27
Wadena,Aldrich Twp,8,56,209,271
Wadena,Blueberry Twp.,8,93,323,439
Wadena,Bullard Twp.,8,20,96,120
Wadena,Huntersville Twp,8,19,40,61
Wadena,Leaf River Twp P-1,8,19,92,113
Wadena,Leaf River Twp P-2,8,25,85,113
Wadena,Lyons Twp.,8,13,90,107
Wadena,Meadow Twp.,8,16,80,103
Wadena,Menahga,8,185,465,680
Wadena,Nimrod,8,8,31,41
Wadena,North Germany Twp.,8,28,129,163
Wadena,Orton Twp.,8,34,67,103
Wadena,Red Eye Twp.,8,50,193,263
Wadena,Rockwood Twp.,8,60,148,222
Wadena,Sebeka,8,76,218,315
Wadena,Shell River Twp.,8,46,72,131
Wadena,Staples,8,105,237,369
Wadena,Thomastown Twp.,8,111,323,453
Wadena,Verndale,8,53,190,258
Wadena,Wadena P-1,8,171,379,598
Wadena,Wadena P-2,8,142,313,487
Wadena,Wadena P-3,8,229,440,707
Wadena,Wadena Twp.,8,88,377,490
Wadena,Wing River Twp.,8,30,223,260
Waseca,Alton Twp.,1,50,163,232
Waseca,Blooming Grove Twp.,1,73,239,344
Waseca,Byron Twp.,1,27,91,129
Waseca,Elysian,1,0,0,0
Waseca,Freedom Twp.,1,39,151,194
Waseca,Iosco Twp.,1,96,211,331
Waseca,Janesville City,1,347,738,1191
Waseca,Janesville Twp.,1,96,200,313
Waseca,New Richland City,1,203,335,596
Waseca,New Richland Twp.,1,70,179,259
Waseca,Otisco Twp.,1,52,245,329
Waseca,St. Mary Twp.,1,63,152,238
Waseca,Vivian Twp.,1,17,117,146
Waseca,Waldorf,1,25,83,115
Waseca,Waseca W-1 P-A,1,339,547,968
Waseca,Waseca W-1 P-B,1,168,220,430
Waseca,Waseca W-2 P-A,1,470,711,1270
Waseca,Waseca W-2 P-B,1,155,224,425
Waseca,Waseca W-3 P-A,1,107,178,328
Waseca,Waseca W-3 P-B,1,192,438,686
Waseca,Wilton Twp.,1,47,149,211
Waseca,Woodville Twp.,1,202,596,844
Washington (pt.),Afton W-1 P-1,4,291,199,515
Washington (pt.),Afton W-2 P-1,4,219,239,488
Washington (pt.),Afton W-3 P-1,4,237,203,474
Washington (pt.),Afton W-4 P-1,4,237,237,502
Washington (pt.),Bayport,4,583,597,1301
Washington (pt.),Baytown Twp.,4,495,688,1259
Washington (pt.),Birchwood Village City,4,345,220,626
Washington (pt.),Cottage Grove P-01,2,825,723,1698
Washington (pt.),Cottage Grove P-02,2,693,696,1558
Washington (pt.),Cottage Grove P-03,2,856,619,1594
Washington (pt.),Cottage Grove P-04,2,924,931,2005
Washington (pt.),Cottage Grove P-05,2,966,902,2058
Washington (pt.),Cottage Grove P-06,2,822,841,1829
Washington (pt.),Cottage Grove P-07,2,870,941,1991
Washington (pt.),Cottage Grove P-08,2,914,1006,2106
Washington (pt.),Cottage Grove P-09,2,870,807,1846
Washington (pt.),Cottage Grove P-10,2,298,405,757
Washington (pt.),Cottage Grove P-11,2,950,953,2088
Washington (pt.),Dellwood,4,272,428,742
Washington (pt.),Denmark Twp.,2,463,606,1163
Washington (pt.),Forest Lake P-1,6,673,1048,1894
Washington (pt.),Forest Lake P-2,6,619,1002,1749
Washington (pt.),Forest Lake P-3,6,786,1271,2206
Washington (pt.),Forest Lake P-4,6,601,1011,1743
Washington (pt.),Forest Lake P-5,6,1086,1725,3037
Washington (pt.),Grant,4,1091,1547,2822
Washington (pt.),Grey Cloud Island Twp.,2,72,85,186
Washington (pt.),Hastings W-1 P-1,2,0,0,1
Washington (pt.),Hugo W-1 P-1,6,1101,1506,2819
Washington (pt.),Hugo W-2 P-2A,6,106,231,364
Washington (pt.),Hugo W-2 P-2B,6,891,1262,2359
Washington (pt.),Hugo W-3 P-3A,6,727,1084,1965
Washington (pt.),Hugo W-3 P-3B,6,257,434,755
Washington (pt.),Lake Elmo P-1,4,1046,1139,2373
Washington (pt.),Lake Elmo P-2,4,1241,1401,2849
Washington (pt.),Lakeland,4,502,561,1149
Washington (pt.),Lakeland Shores,4,87,115,217
Washington (pt.),Lake St. Croix Beach,4,344,286,691
Washington (pt.),Landfall,4,120,111,256
Washington (pt.),Mahtomedi P-1,4,1103,911,2217
Washington (pt.),Mahtomedi P-2,4,1336,1184,2744
Washington (pt.),Marine On St. Croix,6,345,129,513
Washington (pt.),May Twp.,6,880,913,1931
Washington (pt.),Newport,4,757,800,1739
Washington (pt.),Oakdale P-1,4,737,654,1536
Washington (pt.),Oakdale P-2,4,774,565,1444
Washington (pt.),Oakdale P-3,4,1322,1003,2546
Washington (pt.),Oakdale P-4,4,982,697,1818
Washington (pt.),Oakdale P-5,4,1072,860,2115
Washington (pt.),Oakdale P-6,4,924,895,1959
Washington (pt.),Oakdale P-7,4,1530,1234,3015
Washington (pt.),Oakdale P-8,4,435,359,856
Washington (pt.),Oak Park Heights P-1,4,472,409,968
Washington (pt.),Oak Park Heights P-2,4,763,705,1579
Washington (pt.),Pine Springs,4,126,135,275
Washington (pt.),St. Mary's Point,4,125,105,251
Washington (pt.),St. Paul Park P-1,2,264,301,629
Washington (pt.),St. Paul Park P-2,4,53,80,148
Washington (pt.),St. Paul Park P-3,2,492,463,1062
Washington (pt.),St. Paul Park P-4,2,391,412,901
Washington (pt.),Scandia,6,1052,1344,2602
Washington (pt.),Stillwater W-1 P-1,4,497,454,1047
Washington (pt.),Stillwater W-1 P-2,4,893,527,1557
Washington (pt.),Stillwater W-2 P-3,4,693,424,1236
Washington (pt.),Stillwater W-2 P-4,4,1066,658,1882
Washington (pt.),Stillwater W-3 P-5,4,1342,1330,2909
Washington (pt.),Stillwater W-4 P-7,4,881,795,1814
Washington (pt.),Stillwater W-4 P-8,4,602,463,1151
Washington (pt.),Stillwater Twp.,4,615,681,1394
Washington (pt.),West Lakeland Twp.,4,1031,1371,2592
Washington (pt.),White Bear Lake W-4 P-2,4,102,102,224
Washington (pt.),Willernie,4,130,119,272
Washington (pt.),Woodbury P-01,4,1115,734,2004
Washington (pt.),Woodbury P-02,4,1512,1020,2712
Washington (pt.),Woodbury P-03,4,746,515,1399
Washington (pt.),Woodbury P-04,4,1286,852,2317
Washington (pt.),Woodbury P-05,4,1366,836,2376
Washington (pt.),Woodbury P-06,4,980,733,1852
Washington (pt.),Woodbury P-07,4,1168,815,2142
Washington (pt.),Woodbury P-08,4,1339,1147,2710
Washington (pt.),Woodbury P-09A,4,1963,1544,3755
Washington (pt.),Woodbury P-10,4,1428,1082,2698
Washington (pt.),Woodbury P-11,4,1485,1037,2754
Washington (pt.),Woodbury P-12,4,1332,1033,2558
Washington (pt.),Woodbury P-13A,4,1081,1037,2260
Washington (pt.),Woodbury P-14,4,761,704,1567
Washington (pt.),Woodbury P-15,4,814,876,1807
Washington (pt.),Woodbury P-16,4,1443,1321,2970
Watonwan,Adrian Twp,1,25,63,104
Watonwan,Antrim Twp,1,30,92,130
Watonwan,Butterfield,1,63,121,203
Watonwan,Butterfield Twp,1,21,111,140
Watonwan,Darfur,1,9,16,30
Watonwan,Fieldon Twp,1,28,71,103
Watonwan,La Salle,1,14,24,39
Watonwan,Lewisville,1,30,68,111
Watonwan,Long Lake Twp,1,78,122,208
Watonwan,Madelia,1,395,421,903
Watonwan,Madelia Twp,1,52,124,193
Watonwan,Nelson Twp,1,52,91,156
Watonwan,Odin,1,14,42,63
Watonwan,Odin Twp,1,31,63,100
Watonwan,Ormsby,1,7,32,41
Watonwan,Riverdale Twp,1,57,95,174
Watonwan,Rosendale Twp,1,47,117,182
Watonwan,St James City W-1,1,418,469,945
Watonwan,St James City W-2,1,381,411,850
Watonwan,St James Twp,1,40,101,151
Watonwan,South Branch Twp,1,22,114,145
Wilkin,Akron Twp.,7,7,74,82
Wilkin,Andrea Twp.,7,10,25,36
Wilkin,Atherton Twp.,7,31,49,87
Wilkin,Bradford Twp.,7,8,29,45
Wilkin,Brandrup Twp.,7,17,64,86
Wilkin,Breckenridge P-1,7,170,387,602
Wilkin,Breckenridge P-2,7,163,339,555
Wilkin,Breckenridge P-3,7,131,213,371
Wilkin,Breckenridge Twp.,7,15,101,124
Wilkin,Campbell City,7,34,59,100
Wilkin,Campbell Twp.,7,6,23,29
Wilkin,Champion Twp,7,8,18,33
Wilkin,Connelly Twp.,7,7,56,65
Wilkin,Doran City,7,7,10,19
Wilkin,Deerhorn Twp.,7,25,31,59
Wilkin,Foxhome City,7,15,46,69
Wilkin,Foxhome Twp.,7,19,34,57
Wilkin,Kent City,7,9,22,34
Wilkin,McCauleyville Twp.,7,6,24,31
Wilkin,Manston Twp.,7,9,22,33
Wilkin,Meadows Twp.,7,7,19,30
Wilkin,Mitchell Twp.,7,17,35,53
Wilkin,Nashua,7,4,11,18
Wilkin,Nilsen Twp.,7,3,33,37
Wilkin,Nordick Twp.,7,14,29,47
Wilkin,Prairie View Twp.,7,28,69,106
Wilkin,Roberts Twp.,7,11,34,47
Wilkin,Rothsay City,7,55,90,158
Wilkin,Sunnyside Twp.,7,16,68,88
Wilkin,Tanberg Twp.,7,12,26,44
Wilkin,Wolverton City,7,14,44,66
Wilkin,Wolverton Twp.,7,15,45,68
Winona,Altura,1,53,151,227
Winona,Dakota,1,68,97,176
Winona,Dresbach Twp.,1,96,144,259
Winona,Elba,1,33,47,86
Winona,Elba Twp,1,58,113,186
Winona,Fremont Twp,1,41,145,198
Winona,Goodview P-1,1,458,507,1034
Winona,Goodview P-2A,1,341,409,830
Winona,Goodview P-2B,1,56,86,161
Winona,Hart Twp,1,40,107,164
Winona,Hillsdale Twp,1,102,174,292
Winona,Homer Twp,1,341,443,831
Winona,La Crescent,1,9,10,19
Winona,Lewiston,1,233,424,750
Winona,Minneiska,1,10,16,29
Winona,Minnesota City,1,31,64,110
Winona,Mount Vernon Twp,1,45,86,134
Winona,New Hartford Twp,1,180,254,476
Winona,Norton Twp,1,66,179,266
Winona,Pleasant Hill Twp,1,70,209,294
Winona,Richmond Twp,1,132,226,385
Winona,Rollingstone,1,146,225,397
Winona,Rollingstone Twp,1,167,234,419
Winona,St Charles,1,613,1078,1871
Winona,St Charles Twp,1,102,157,276
Winona,Saratoga Twp,1,71,166,256
Winona,Stockton,1,129,213,387
Winona,Utica,1,34,70,113
Winona,Utica Twp,1,70,188,279
Winona,Warren Twp,1,80,223,337
Winona,Whitewater Twp,1,29,67,106
Winona,Wilson Twp,1,246,335,638
Winona,Winona W-1 P-1,1,281,285,620
Winona,Winona W-1 P-2,1,539,476,1128
Winona,Winona W-1 P-3,1,340,241,632
Winona,Winona W-1 P-4,1,423,388,884
Winona,Winona W-2 P-1,1,520,277,896
Winona,Winona W-2 P-2,1,403,334,828
Winona,Winona W-2 P-3,1,487,307,862
Winona,Winona W-2 P-4,1,411,242,736
Winona,Winona W-3 P-1,1,648,394,1165
Winona,Winona W-3 P-2,1,447,274,824
Winona,Winona W-3 P-3,1,564,280,942
Winona,Winona W-3 P-4,1,388,243,741
Winona,Winona W-4 P-1,1,371,283,707
Winona,Winona W-4 P-2,1,329,296,711
Winona,Winona W-4 P-3,1,416,349,836
Winona,Winona W-4 P-4,1,553,519,1155
Winona,Wiscoy Twp.,1,96,87,199
Wright,Albertville,6,1110,2251,3703
Wright,Albion Twp,6,212,479,742
Wright,Annandale,6,533,918,1582
Wright,Buffalo P-1,6,1191,2088,3592
Wright,Buffalo P-2,6,778,1351,2311
Wright,Buffalo P-3,6,644,1078,1871
Wright,Buffalo P-4,6,26,29,66
Wright,Buffalo Twp,6,253,801,1137
Wright,Chatham Twp,6,232,513,812
Wright,Clearwater,6,234,615,920
Wright,Clearwater Twp,6,215,596,858
Wright,Cokato,6,354,857,1340
Wright,Cokato Twp,6,125,535,718
Wright,Corinna Twp,6,418,1022,1538
Wright,Dayton,6,11,16,27
Wright,Delano,6,1109,1847,3274
Wright,Franklin Twp,6,477,1156,1754
Wright,French Lake Twp,6,193,410,656
Wright,Hanover P-2,6,424,938,1493
Wright,Hanover P-3,6,0,1,1
Wright,Howard Lake,6,247,614,940
Wright,Maple Lake,6,284,700,1069
Wright,Maple Lake Twp P-1A,6,278,784,1125
Wright,Maple Lake Twp P-1B,6,37,80,121
Wright,Marysville Twp,6,246,701,1019
Wright,Middleville Twp,6,105,432,575
Wright,Monticello,6,2007,3534,6071
Wright,Monticello Twp,6,468,1277,1865
Wright,Montrose,6,411,1069,1617
Wright,Otsego P-1A,6,1284,2836,4471
Wright,Otsego P-2A,6,1043,2250,3559
Wright,Otsego P-3,6,126,203,356
Wright,Rockford,6,731,1035,1944
Wright,Rockford Twp,6,537,1274,1949
Wright,St Michael P-1A,6,1077,2455,3851
Wright,St Michael P-1B,6,1686,3218,5315
Wright,Silver Creek Twp,6,409,1001,1510
Wright,South Haven,6,26,40,69
Wright,Southside Twp,6,252,539,851
Wright,Stockholm Twp,6,94,365,494
Wright,Victor Twp,6,114,452,609
Wright,Waverly,6,197,482,743
Wright,Woodland Twp,6,136,432,634
Yellow Medicine,Burton Twp,7,26,58,85
Yellow Medicine,Canby,7,254,497,798
Yellow Medicine,Clarkfield,7,130,249,411
Yellow Medicine,Echo,7,20,96,125
Yellow Medicine,Echo Twp,7,11,68,85
Yellow Medicine,Florida Twp,7,14,44,63
Yellow Medicine,Fortier Twp,7,10,44,56
Yellow Medicine,Friendship Twp,7,33,91,133
Yellow Medicine,Granite Falls W-1,7,377,489,934
Yellow Medicine,Hammer Twp,7,29,80,115
Yellow Medicine,Hanley Falls,7,25,66,107
Yellow Medicine,Hazel Run,7,15,12,29
Yellow Medicine,Hazel Run Twp,7,29,79,109
Yellow Medicine,Lisbon Twp,7,32,81,118
Yellow Medicine,Minnesota Falls Twp,7,89,111,210
Yellow Medicine,Norman Twp,7,22,125,150
Yellow Medicine,Normania Twp,7,22,75,103
Yellow Medicine,Omro Twp,7,13,57,74
Yellow Medicine,Oshkosh Twp,7,31,87,125
Yellow Medicine,Porter,7,24,69,102
Yellow Medicine,Posen Twp,7,28,102,139
Yellow Medicine,St Leo,7,10,37,53
Yellow Medicine,Sandnes Twp,7,32,87,124
Yellow Medicine,Sioux Agency Twp,7,35,83,130
Yellow Medicine,Stony Run Twp,7,83,159,268
Yellow Medicine,Swede Prairie Twp,7,13,44,61
Yellow Medicine,Tyro Twp,7,19,77,97
Yellow Medicine,Wergeland Twp,7,24,81,110
Yellow Medicine,Wood Lake,7,51,138,209
Yellow Medicine,Wood Lake Twp,7,23,96,130
