County,Precinct,CD,Clinton,Trump,Total
Rock (pt.),VILLAGE OF FOOTVILLE Ward 1,2,180,199,399
Rock (pt.),VILLAGE OF ORFORDVILLE Wards 1-2,2,323,294,651
Rusk,CITY OF LADYSMITH Ward 1-15,7,507,792,"1,376"
Rusk,TOWN OF ATLANTA Ward 1-2,7,82,221,324
Rusk,TOWN OF BIG BEND Ward 1-2,7,90,167,265
Rusk,TOWN OF BIG FALLS Ward 1,7,26,51,81
Rusk,TOWN OF CEDAR RAPIDS Ward 1,7,7,19,26
Rusk,TOWN OF DEWEY Ward 1,7,79,198,300
Rusk,TOWN OF FLAMBEAU Ward 1-3,7,150,363,528
Rusk,TOWN OF GRANT Ward 1-5,7,114,236,365
Rusk,TOWN OF GROW Ward 1,7,33,169,208
Rusk,TOWN OF HAWKINS Ward 1,7,21,43,67
Rusk,TOWN OF HUBBARD Ward 1,7,21,69,98
Rusk,TOWN OF LAWRENCE Ward 1-2,7,26,90,124
Rusk,TOWN OF MARSHALL Ward 1-2,7,47,148,202
Rusk,TOWN OF MURRY Ward 1,7,36,89,127
Rusk,TOWN OF RICHLAND Ward 1-2,7,39,64,110
Rusk,TOWN OF RUSK Ward 1,7,113,193,316
Rusk,TOWN OF SOUTH FORK Ward 1,7,18,47,69
Rusk,TOWN OF STRICKLAND Ward 1-2,7,64,92,167
Rusk,TOWN OF STUBBS Ward 1-2,7,98,202,313
Rusk,TOWN OF THORNAPPLE Ward 1-5,7,90,316,419
Rusk,TOWN OF TRUE Ward 1,7,46,99,150
Rusk,TOWN OF WASHINGTON Ward 1,7,80,131,220
Rusk,TOWN OF WILKINSON Ward 1,7,7,21,31
Rusk,TOWN OF WILLARD Ward 1,7,67,166,237
Rusk,TOWN OF WILSON Ward 1,7,12,49,62
Rusk,VILLAGE OF BRUCE Ward 1,7,121,211,347
Rusk,VILLAGE OF CONRATH Ward 1,7,15,22,41
Rusk,VILLAGE OF GLEN FLORA Ward 1,7,11,23,36
Rusk,VILLAGE OF HAWKINS Ward 1,7,52,94,150
Rusk,VILLAGE OF INGRAM Ward 1,7,10,20,32
Rusk,VILLAGE OF SHELDON Ward 1,7,30,65,95
Rusk,VILLAGE OF TONY Ward 1,7,16,38,56
Rusk,VILLAGE OF WEYERHAEUSER Ward 1-2,7,43,56,105
Sauk,CITY OF BARABOO Ward 1-14,2,"2,900","2,361","5,620"
Sauk,"CITY OF REEDSBURG Wards 1-3,13",2,401,476,921
Sauk,CITY OF REEDSBURG Wards 10-12,2,328,395,769
Sauk,"CITY OF REEDSBURG Wards 4,6,14",2,458,555,"1,081"
Sauk,"CITY OF REEDSBURG Wards 5,7-9",2,570,645,"1,284"
Sauk,CITY OF WISCONSIN DELLS Ward 4,2,38,41,86
Sauk,"CITY OF WISCONSIN DELLS Wards 8,10",2,0,1,3
Sauk,TOWN OF BARABOO Wards 1-4,2,476,520,"1,040"
Sauk,TOWN OF BEAR CREEK Ward 1,2,174,150,342
Sauk,TOWN OF DELLONA Wards 1-2,2,356,488,890
Sauk,TOWN OF DELTON Wards 1-4,2,492,597,"1,149"
Sauk,TOWN OF EXCELSIOR Wards 1-3,2,359,515,912
Sauk,TOWN OF FAIRFIELD Wards 1-2,2,296,333,655
Sauk,TOWN OF FRANKLIN Ward 1-3,2,184,173,377
Sauk,TOWN OF FREEDOM Wards 1-2,2,100,142,259
Sauk,TOWN OF GREENFIELD Ward 1,2,265,279,575
Sauk,TOWN OF HONEY CREEK Ward 1,2,200,192,416
Sauk,TOWN OF IRONTON Ward 1,2,85,165,269
Sauk,TOWN OF LA VALLE Wards 1-3,2,291,460,789
Sauk,TOWN OF MERRIMAC Ward 1,2,313,323,669
Sauk,TOWN OF PRAIRIE DU SAC Wards 1-2,2,300,312,644
Sauk,TOWN OF REEDSBURG Wards 1-3,2,236,388,657
Sauk,TOWN OF SPRING GREEN Wards 1-4,2,493,451,989
Sauk,TOWN OF SUMPTER Wards 1-3,2,170,184,381
Sauk,TOWN OF TROY Ward 1,2,190,235,448
Sauk,TOWN OF WASHINGTON Wards 1-2,2,139,212,371
Sauk,TOWN OF WESTFIELD Ward 1,2,95,171,285
Sauk,TOWN OF WINFIELD Wards 1-2,2,183,282,497
Sauk,TOWN OF WOODLAND Ward 1,2,135,207,355
Sauk,VILLAGE OF CAZENOVIA Ward 2,2,3,3,7
Sauk,VILLAGE OF IRONTON Ward 1,2,32,61,99
Sauk,VILLAGE OF LAKE DELTON Wards 1-3,2,537,568,"1,160"
Sauk,VILLAGE OF LAVALLE Ward 1,2,60,102,174
Sauk,VILLAGE OF LIME RIDGE Ward 1,2,37,48,88
Sauk,VILLAGE OF LOGANVILLE Ward 1,2,46,88,151
Sauk,VILLAGE OF MERRIMAC Ward 1,2,118,147,280
Sauk,VILLAGE OF NORTH FREEDOM Ward 1,2,98,159,282
Sauk,VILLAGE OF PLAIN Ward 1,2,180,207,401
Sauk,VILLAGE OF PRAIRIE DU SAC Wards 1-4,2,"1,324",820,"2,279"
Sauk,VILLAGE OF ROCK SPRINGS Ward 1,2,49,101,169
Sauk,VILLAGE OF SAUK CITY Wards 1-5,2,"1,094",646,"1,841"
Sauk,VILLAGE OF SPRING GREEN Wards 1-2,2,573,271,893
Sauk,VILLAGE OF WEST BARABOO Ward 1-2,2,312,325,683
Sawyer,CITY OF HAYWARD Wards 1-6,7,393,558,"1,000"
Sawyer,TOWN OF BASS LAKE Wards 1-5,7,659,560,"1,264"
Sawyer,TOWN OF COUDERAY Ward 1,7,71,73,151
Sawyer,TOWN OF DRAPER Ward 1,7,50,86,142
Sawyer,TOWN OF EDGEWATER Wards 1-2,7,95,227,336
Sawyer,TOWN OF HAYWARD Wards 1-8,7,674,975,"1,721"
Sawyer,TOWN OF HUNTER Ward 1,7,186,197,395
Sawyer,TOWN OF LENROOT Wards 1-2,7,299,492,825
Sawyer,TOWN OF MEADOWBROOK Ward 1,7,12,65,79
Sawyer,TOWN OF METEOR Ward 1,7,25,55,84
Sawyer,TOWN OF OJIBWA Wards 1-2,7,51,113,168
Sawyer,TOWN OF RADISSON Wards 1-2,7,64,152,229
Sawyer,TOWN OF ROUND LAKE Wards 1-2,7,243,403,663
Sawyer,TOWN OF SAND LAKE Ward 1,7,205,304,530
Sawyer,TOWN OF SPIDER LAKE Ward 1,7,108,174,287
Sawyer,TOWN OF WEIRGOR Ward 1,7,45,144,199
Sawyer,TOWN OF WINTER Wards 1-2,7,188,393,591
Sawyer,VILLAGE OF COUDERAY Ward 1,7,26,22,50
Sawyer,VILLAGE OF EXELAND Ward 1,7,32,51,89
Sawyer,VILLAGE OF RADISSON Ward 1,7,30,50,83
Sawyer,VILLAGE OF WINTER Ward 1,7,47,91,144
Shawano,CITY OF MARION Wards 4-6,8,2,3,5
Shawano,CITY OF SHAWANO Wards 1-2,8,207,351,590
Shawano,CITY OF SHAWANO Wards 11-12,8,260,391,679
Shawano,CITY OF SHAWANO Wards 3-4,8,212,343,595
Shawano,CITY OF SHAWANO Wards 5-6,8,237,324,595
Shawano,CITY OF SHAWANO Wards 7-8,8,207,302,543
Shawano,CITY OF SHAWANO Wards 9-10,8,276,372,685
Shawano,TOWN OF ALMON Ward 1,8,81,194,284
Shawano,TOWN OF ANGELICA Wards 1-3,8,221,686,947
Shawano,TOWN OF ANIWA Ward 1,8,74,170,256
Shawano,TOWN OF BARTELME Ward 1,8,221,72,318
Shawano,TOWN OF BELLE PLAINE Wards 1-3,8,272,658,976
Shawano,TOWN OF BIRNAMWOOD Ward 1,8,125,214,353
Shawano,TOWN OF FAIRBANKS Ward 1,8,56,243,316
Shawano,TOWN OF GERMANIA Wards 1-2,8,70,110,186
Shawano,TOWN OF GRANT Wards 1-2,8,97,363,479
Shawano,TOWN OF GREEN VALLEY Wards 1-2,8,133,369,528
Shawano,TOWN OF HARTLAND Ward 1,8,59,311,390
Shawano,TOWN OF HERMAN Wards 1-2,8,93,268,375
Shawano,TOWN OF HUTCHINS Ward 1,8,63,203,281
Shawano,TOWN OF LESSOR Wards 1-2,8,141,490,655
Shawano,TOWN OF MAPLE GROVE Ward 1,8,147,320,483
Shawano,TOWN OF MORRIS Ward 1,8,79,131,220
Shawano,TOWN OF NAVARINO Ward 1,8,65,162,233
Shawano,TOWN OF PELLA Ward 1,8,98,378,493
Shawano,TOWN OF RED SPRINGS Wards 1-2,8,219,190,433
Shawano,TOWN OF RICHMOND Wards 1-3,8,257,740,"1,034"
Shawano,TOWN OF SENECA Ward 1,8,88,176,279
Shawano,TOWN OF WASHINGTON Wards 1-3,8,282,669,984
Shawano,TOWN OF WAUKECHON Wards 1-2,8,109,388,532
Shawano,TOWN OF WESCOTT Ward 1-4,8,532,"1,107","1,699"
Shawano,TOWN OF WITTENBERG Wards 1-2,8,135,298,450
Shawano,VILLAGE OF ANIWA Ward 1,8,31,63,103
Shawano,VILLAGE OF BIRNAMWOOD Ward 1,8,117,182,314
Shawano,VILLAGE OF BONDUEL Ward 1-2,8,168,496,698
Shawano,VILLAGE OF BOWLER Ward 1,8,37,74,120
Shawano,VILLAGE OF CECIL Ward 1,8,91,214,317
Shawano,VILLAGE OF ELAND Ward 1,8,58,47,108
Shawano,VILLAGE OF GRESHAM Ward 1,8,105,121,245
Shawano,VILLAGE OF MATTOON Ward 1,8,45,99,148
Shawano,"VILLAGE OF PULASKI Wards 4,7",8,18,42,67
Shawano,VILLAGE OF TIGERTON Ward 1,8,113,230,355
Shawano,VILLAGE OF WITTENBERG Wards 1-2,8,167,205,397
Sheboygan,CITY OF PLYMOUTH Ward 1-3,6,423,568,"1,057"
Sheboygan,CITY OF PLYMOUTH Ward 10-12,6,392,532,987
Sheboygan,CITY OF PLYMOUTH Ward 4-6,6,474,600,"1,137"
Sheboygan,CITY OF PLYMOUTH Ward 7-9,6,454,629,"1,147"
Sheboygan,"CITY OF SHEBOYGAN FALLS Wards 1-2,9",6,611,949,"1,649"
Sheboygan,CITY OF SHEBOYGAN FALLS Wards 3-5,6,614,703,"1,437"
Sheboygan,CITY OF SHEBOYGAN FALLS Wards 6-8,6,556,753,"1,397"
Sheboygan,CITY OF SHEBOYGAN Ward 1,6,642,402,"1,113"
Sheboygan,CITY OF SHEBOYGAN Ward 10,6,426,314,816
Sheboygan,CITY OF SHEBOYGAN Ward 11,6,421,286,764
Sheboygan,CITY OF SHEBOYGAN Ward 12,6,379,325,762
Sheboygan,CITY OF SHEBOYGAN Ward 13,6,613,380,"1,089"
Sheboygan,CITY OF SHEBOYGAN Ward 14,6,391,229,669
Sheboygan,CITY OF SHEBOYGAN Ward 15,6,196,142,364
Sheboygan,CITY OF SHEBOYGAN Ward 16,6,422,403,886
Sheboygan,CITY OF SHEBOYGAN Ward 17,6,362,318,723
Sheboygan,CITY OF SHEBOYGAN Ward 18,6,381,268,712
Sheboygan,CITY OF SHEBOYGAN Ward 19,6,530,512,"1,117"
Sheboygan,CITY OF SHEBOYGAN Ward 2,6,481,401,946
Sheboygan,CITY OF SHEBOYGAN Ward 20,6,441,393,893
Sheboygan,CITY OF SHEBOYGAN Ward 21,6,225,178,431
Sheboygan,CITY OF SHEBOYGAN Ward 22,6,658,542,"1,286"
Sheboygan,CITY OF SHEBOYGAN Ward 23,6,616,617,"1,304"
Sheboygan,CITY OF SHEBOYGAN Ward 24,6,634,528,"1,230"
Sheboygan,CITY OF SHEBOYGAN Ward 25,6,420,491,946
Sheboygan,CITY OF SHEBOYGAN Ward 26,6,449,476,976
Sheboygan,CITY OF SHEBOYGAN Ward 27,6,0,0,0
Sheboygan,CITY OF SHEBOYGAN Ward 28,6,0,0,0
Sheboygan,CITY OF SHEBOYGAN Ward 29,6,0,0,0
Sheboygan,CITY OF SHEBOYGAN Ward 3,6,410,392,860
Sheboygan,CITY OF SHEBOYGAN Ward 30,6,0,0,0
Sheboygan,CITY OF SHEBOYGAN Ward 31,6,0,0,0
Sheboygan,CITY OF SHEBOYGAN Ward 32,6,0,0,0
Sheboygan,CITY OF SHEBOYGAN Ward 4,6,436,298,796
Sheboygan,CITY OF SHEBOYGAN Ward 5,6,520,464,"1,028"
Sheboygan,CITY OF SHEBOYGAN Ward 6,6,127,114,251
Sheboygan,CITY OF SHEBOYGAN Ward 7,6,46,52,105
Sheboygan,CITY OF SHEBOYGAN Ward 8,6,226,224,482
Sheboygan,CITY OF SHEBOYGAN Ward 9,6,43,39,95
Sheboygan,TOWN OF GREENBUSH Wards 1-3,6,292,564,894
Sheboygan,TOWN OF HERMAN Wards 1-3,6,320,679,"1,051"
Sheboygan,TOWN OF HOLLAND Wards 1-3,6,306,"1,084","1,464"
Sheboygan,TOWN OF LIMA Wards 1-4,6,412,"1,223","1,718"
Sheboygan,TOWN OF LYNDON Wards 1-3,6,234,621,908
Sheboygan,TOWN OF MITCHELL Wards 1-3,6,181,496,713
Sheboygan,TOWN OF MOSEL Ward 1,6,153,290,475
Sheboygan,TOWN OF PLYMOUTH Wards 1-4,6,590,"1,180","1,871"
Sheboygan,TOWN OF RHINE Wards 1-3,6,499,870,"1,408"
Sheboygan,TOWN OF RUSSELL Ward 1,6,45,152,205
Sheboygan,TOWN OF SCOTT Wards 1-3,6,208,818,"1,058"
Sheboygan,TOWN OF SHEBOYGAN FALLS Wards 1-3,6,278,682,"1,010"
Sheboygan,TOWN OF SHEBOYGAN Wards 1-10,6,"1,852","2,475","4,567"
Sheboygan,TOWN OF SHERMAN Wards 1-2,6,198,649,886
Sheboygan,TOWN OF WILSON Wards 1-4,6,859,"1,273","2,222"
Sheboygan,VILLAGE OF ADELL Ward 1,6,51,208,272
Sheboygan,VILLAGE OF CASCADE Ward 1,6,105,245,372
Sheboygan,VILLAGE OF CEDAR GROVE Wards 1-3,6,204,880,"1,147"
Sheboygan,VILLAGE OF ELKHART LAKE Wards 1-2,6,308,338,690
Sheboygan,VILLAGE OF GLENBEULAH Ward 1,6,96,145,260
Sheboygan,VILLAGE OF HOWARDS GROVE Wards 1-4,6,679,"1,139","1,929"
Sheboygan,VILLAGE OF KOHLER Wards 1-3,6,562,726,"1,325"
Sheboygan,VILLAGE OF OOSTBURG Wards 1-4,6,240,"1,465","1,811"
Sheboygan,VILLAGE OF RANDOM LAKE Wards 1-2,6,237,593,871
Sheboygan,VILLAGE OF WALDO Ward 1,6,72,197,291
St. Croix,CITY OF GLENWOOD CITY Ward 1-2,7,186,338,554
St. Croix,CITY OF HUDSON Ward 1-2,7,420,476,985
St. Croix,CITY OF HUDSON Ward 11-12,7,537,570,"1,209"
St. Croix,CITY OF HUDSON Ward 3-4,7,707,851,"1,650"
St. Croix,CITY OF HUDSON Ward 5-6,7,609,522,"1,201"
St. Croix,CITY OF HUDSON Ward 7-8,7,511,562,"1,165"
St. Croix,CITY OF HUDSON Ward 9-10,7,646,444,"1,169"
St. Croix,CITY OF NEW RICHMOND Wards 1-6,7,777,973,"1,886"
St. Croix,CITY OF NEW RICHMOND Wards 7-12,7,850,"1,124","2,129"
St. Croix,"CITY OF RIVER FALLS Wards 1-4,15",7,928,816,"1,896"
St. Croix,TOWN OF BALDWIN Wards 1-2,7,151,346,533
St. Croix,TOWN OF CADY Ward 1,7,131,306,468
St. Croix,TOWN OF CYLON Ward 1,7,108,236,361
St. Croix,TOWN OF EAU GALLE Wards 1-2,7,210,397,656
St. Croix,TOWN OF EMERALD Ward 1,7,124,264,407
St. Croix,TOWN OF ERIN PRAIRIE Ward 1,7,129,240,387
St. Croix,TOWN OF FOREST Ward 1,7,72,220,312
St. Croix,TOWN OF GLENWOOD Ward 1,7,92,262,374
St. Croix,TOWN OF HAMMOND Wards 1-3,7,311,834,"1,250"
St. Croix,TOWN OF HUDSON Wards 1-14,7,"1,760","2,866","4,929"
St. Croix,TOWN OF KINNICKINNIC Wards 1-3,7,419,561,"1,045"
St. Croix,TOWN OF PLEASANT VALLEY Ward 1,7,110,146,271
St. Croix,TOWN OF RICHMOND Wards 1-2,7,300,606,972
St. Croix,TOWN OF RICHMOND Wards 3-5,7,275,544,909
St. Croix,TOWN OF RUSH RIVER Ward 1,7,101,162,286
St. Croix,TOWN OF SOMERSET Wards 1-6,7,709,"1,484","2,327"
St. Croix,TOWN OF SPRINGFIELD Ward 1,7,148,317,498
St. Croix,TOWN OF ST. JOSEPH Ward 1-6,7,908,"1,375","2,427"
St. Croix,TOWN OF STANTON Ward 1,7,172,303,503
St. Croix,TOWN OF STAR PRAIRIE Wards 1-6,7,572,"1,214","1,900"
St. Croix,TOWN OF TROY Ward 1-7,7,"1,219","1,779","3,178"
St. Croix,TOWN OF WARREN Wards 1-3,7,294,633,981
St. Croix,VILLAGE OF BALDWIN Ward 1-6,7,698,"1,052","1,899"
St. Croix,VILLAGE OF DEER PARK Ward 1,7,21,82,112
St. Croix,VILLAGE OF HAMMOND Wards 1-4,7,341,481,912
St. Croix,VILLAGE OF NORTH HUDSON Ward 1-6,7,930,"1,108","2,179"
St. Croix,VILLAGE OF ROBERTS Wards 1-4,7,322,422,811
St. Croix,VILLAGE OF SOMERSET Ward 1-4,7,362,704,"1,152"
St. Croix,VILLAGE OF SPRING VALLEY Ward 3,7,0,6,6
St. Croix,VILLAGE OF STAR PRAIRIE Ward 1,7,99,183,319
St. Croix,VILLAGE OF WILSON Ward 1,7,30,57,97
St. Croix,VILLAGE OF WOODVILLE Ward 1-2,7,193,356,594
Taylor,CITY OF MEDFORD Ward 1-8,7,670,"1,181","1,974"
Taylor,TOWN OF AURORA Ward 1,7,39,135,177
Taylor,TOWN OF BROWNING Ward 1,7,73,325,421
Taylor,TOWN OF CHELSEA Ward 1,7,84,273,371
Taylor,TOWN OF CLEVELAND Ward 1,7,21,98,131
Taylor,TOWN OF DEER CREEK Ward 1,7,60,277,345
Taylor,TOWN OF FORD Ward 1,7,37,93,137
Taylor,TOWN OF GOODRICH Ward 1,7,60,205,275
Taylor,TOWN OF GREENWOOD Ward 1,7,73,239,321
Taylor,TOWN OF GROVER Ward 1,7,19,103,131
Taylor,TOWN OF HAMMEL Ward 1-2,7,94,294,402
Taylor,TOWN OF HOLWAY Ward 1,7,62,189,268
Taylor,TOWN OF JUMP RIVER Ward 1,7,44,91,139
Taylor,TOWN OF LITTLE BLACK Ward 1-2,7,142,382,549
Taylor,TOWN OF MAPLEHURST Ward 1,7,31,133,168
Taylor,TOWN OF MCKINLEY Ward 1,7,24,142,170
Taylor,TOWN OF MEDFORD Ward 1-3,7,297,932,"1,282"
Taylor,TOWN OF MOLITOR Ward 1,7,47,117,168
Taylor,TOWN OF PERSHING Ward 1,7,30,44,76
Taylor,TOWN OF RIB LAKE Ward 1-2,7,86,273,379
Taylor,TOWN OF ROOSEVELT Ward 1,7,47,118,173
Taylor,TOWN OF TAFT Ward 1,7,36,103,146
Taylor,TOWN OF WESTBORO Ward 1,7,70,286,366
Taylor,VILLAGE OF GILMAN Ward 1,7,61,112,182
Taylor,VILLAGE OF LUBLIN Ward 1,7,13,39,53
Taylor,VILLAGE OF RIB LAKE Ward 1,7,103,232,350
Taylor,VILLAGE OF STETSONVILLE Ward 1,7,70,163,246
Trempealeau,CITY OF ARCADIA Wards 1-3,3,292,471,798
Trempealeau,CITY OF BLAIR Wards 1-3,3,241,241,509
Trempealeau,CITY OF GALESVILLE Ward 1-3,3,333,395,765
Trempealeau,CITY OF INDEPENDENCE Wards 1-3,3,177,254,459
Trempealeau,CITY OF OSSEO Wards 1-3,3,389,436,856
Trempealeau,CITY OF WHITEHALL Wards 1-3,3,326,338,690
Trempealeau,TOWN OF ALBION Wards 1-2,3,126,202,345
Trempealeau,TOWN OF ARCADIA Wards 1-4,3,318,573,912
Trempealeau,TOWN OF BURNSIDE Wards 1-2,3,76,120,204
Trempealeau,TOWN OF CALEDONIA Wards 1-2,3,187,287,498
Trempealeau,TOWN OF CHIMNEY ROCK Ward 1,3,63,84,149
Trempealeau,TOWN OF DODGE Ward 1,3,95,130,233
Trempealeau,TOWN OF ETTRICK Wards 1-2,3,313,333,676
Trempealeau,TOWN OF GALE Wards 1-3,3,354,547,947
Trempealeau,TOWN OF HALE Ward 1,3,226,328,577
Trempealeau,TOWN OF LINCOLN Wards 1-2,3,140,163,319
Trempealeau,TOWN OF PIGEON Wards 1-2,3,143,200,360
Trempealeau,TOWN OF PRESTON Wards 1-3,3,172,230,419
Trempealeau,TOWN OF SUMNER Ward 1,3,177,240,433
Trempealeau,TOWN OF TREMPEALEAU Ward 1-2,3,421,548,"1,011"
Trempealeau,TOWN OF UNITY Wards 1-2,3,112,152,280
Trempealeau,VILLAGE OF ELEVA Ward 1,3,137,160,307
Trempealeau,VILLAGE OF ETTRICK Ward 1,3,116,136,264
Trempealeau,VILLAGE OF PIGEON FALLS Ward 1,3,89,87,187
Trempealeau,VILLAGE OF STRUM Wards 1-2,3,251,229,502
Trempealeau,VILLAGE OF TREMPEALEAU Wards 1-2,3,362,482,890
Vernon,CITY OF HILLSBORO Ward 1-4,3,266,326,627
Vernon,CITY OF VIROQUA Wards 1-9,3,"1,187",888,"2,223"
Vernon,CITY OF WESTBY Ward 1-5,3,579,472,"1,107"
Vernon,TOWN OF BERGEN Ward 1-3,3,357,369,774
Vernon,TOWN OF CHRISTIANA Ward 1-2,3,200,282,502
Vernon,TOWN OF CLINTON Ward 1-2,3,104,127,241
Vernon,TOWN OF COON Ward 1-2,3,200,208,426
Vernon,TOWN OF FOREST Ward 1,3,98,140,250
Vernon,TOWN OF FRANKLIN Ward 1-2,3,197,325,554
Vernon,TOWN OF GENOA Ward 1-2,3,212,189,417
Vernon,TOWN OF GREENWOOD Ward 1,3,74,110,192
Vernon,TOWN OF HAMBURG Ward 1-2,3,233,258,534
Vernon,TOWN OF HARMONY Ward 1-3,3,138,173,327
Vernon,TOWN OF HILLSBORO Ward 1-3,3,106,221,343
Vernon,TOWN OF JEFFERSON Wards 1-4,3,245,325,606
Vernon,TOWN OF KICKAPOO Ward 1,3,121,132,267
Vernon,TOWN OF LIBERTY Ward 1,3,86,71,170
Vernon,TOWN OF STARK Ward 1-2,3,92,100,209
Vernon,TOWN OF STERLING Ward 1,3,89,196,303
Vernon,TOWN OF UNION Ward 1-3,3,92,120,234
Vernon,TOWN OF VIROQUA Ward 1-4,3,418,493,957
Vernon,TOWN OF WEBSTER Ward 1-2,3,172,133,334
Vernon,TOWN OF WHEATLAND Ward 1,3,130,179,327
Vernon,TOWN OF WHITESTOWN Ward 1,3,87,137,232
Vernon,VILLAGE OF CHASEBURG Ward 1,3,64,82,161
Vernon,VILLAGE OF COON VALLEY Ward 1,3,189,192,409
Vernon,VILLAGE OF DE SOTO Ward 1,3,50,68,122
Vernon,VILLAGE OF GENOA Ward 1,3,70,54,134
Vernon,VILLAGE OF LA FARGE Ward 1,3,145,164,333
Vernon,VILLAGE OF ONTARIO Ward 1,3,69,111,191
Vernon,VILLAGE OF READSTOWN Ward 1,3,64,98,172
Vernon,VILLAGE OF STODDARD Ward 1,3,198,204,426
Vernon,VILLAGE OF VIOLA Ward 1,3,39,57,99
Vilas,CITY OF EAGLE RIVER Wards 1-5,7,293,421,754
Vilas,TOWN OF ARBOR VITAE Wards 1-7,7,726,"1,235","2,037"
Vilas,TOWN OF BOULDER JUNCTION Wards 1-2,7,245,417,684
Vilas,TOWN OF CLOVERLAND Wards 1-2,7,209,473,715
Vilas,TOWN OF CONOVER Wards 1-2,7,275,544,845
Vilas,TOWN OF LAC DU FLAMBEAU Wards 1-7,7,762,588,"1,418"
Vilas,TOWN OF LAND O-LAKES Ward 1,7,184,367,570
Vilas,TOWN OF LINCOLN Wards 1-5,7,484,"1,026","1,592"
Vilas,TOWN OF MANITOWISH WATERS Ward 1,7,130,349,494
Vilas,TOWN OF PHELPS Wards 1-2,7,220,524,783
Vilas,TOWN OF PLUM LAKE Wards 1-2,7,117,234,370
Vilas,TOWN OF PRESQUE ISLE Ward 1,7,218,303,538
Vilas,TOWN OF ST. GERMAIN Wards 1-2,7,420,850,"1,297"
Vilas,TOWN OF WASHINGTON Wards 1-3,7,373,625,"1,022"
Vilas,TOWN OF WINCHESTER Ward 1,7,114,210,333
Walworth (pt.),CITY OF BURLINGTON Ward 10,1,1,0,1
Walworth (pt.),CITY OF BURLINGTON Ward 9,1,0,0,0
Walworth (pt.),CITY OF DELAVAN Ward 15,1,0,0,0
Walworth (pt.),CITY OF DELAVAN Wards 1-14,1,"1,497","1,556","3,271"
Walworth (pt.),CITY OF ELKHORN Ward 8,1,0,0,0
Walworth (pt.),CITY OF ELKHORN Wards 1-7,1,"1,725","2,446","4,436"
Walworth (pt.),"CITY OF LAKE GENEVA Wards 1-2,7-9,11-14",1,827,809,"1,732"
Walworth (pt.),"CITY OF LAKE GENEVA Wards 3-6,10",1,727,913,"1,738"
Walworth (pt.),CITY OF WHITEWATER Ward 7,5,486,343,931
Walworth (pt.),CITY OF WHITEWATER Wards 1-2,5,653,492,"1,245"
Walworth (pt.),CITY OF WHITEWATER Wards 3-4,5,575,397,"1,064"
Walworth (pt.),CITY OF WHITEWATER Wards 5-6,5,805,550,"1,462"
Walworth (pt.),CITY OF WHITEWATER Wards 8-9,5,471,337,903
Walworth (pt.),TOWN OF BLOOMFIELD Ward 1-2,1,258,367,675
Walworth (pt.),TOWN OF DARIEN Wards 1-3,1,268,533,851
Walworth (pt.),TOWN OF DELAVAN Ward 1-11,1,971,"1,568","2,674"
Walworth (pt.),TOWN OF EAST TROY Ward 1,1,116,359,490
Walworth (pt.),TOWN OF EAST TROY Wards 2-3,1,224,572,831
Walworth (pt.),TOWN OF EAST TROY Wards 4-6,1,289,746,"1,086"
Walworth (pt.),TOWN OF GENEVA Wards 1-8,1,938,"1,586","2,664"
Walworth (pt.),TOWN OF LA GRANGE Ward 1-3,1,419,848,"1,335"
Walworth (pt.),TOWN OF LAFAYETTE Wards 1-3,1,338,785,"1,173"
Walworth (pt.),TOWN OF LINN Ward 5,1,90,133,240
Walworth (pt.),"TOWN OF LINN Wards 1-4,6",1,348,660,"1,061"
Walworth (pt.),TOWN OF LYONS Wards 1-7,1,574,"1,198","1,847"
Walworth (pt.),TOWN OF RICHMOND Wards 1-3,1,359,592,998
Walworth (pt.),TOWN OF SHARON Ward 1,1,151,320,490
Walworth (pt.),TOWN OF SPRING PRAIRIE Wards 1-4,1,319,954,"1,333"
Walworth (pt.),TOWN OF SUGAR CREEK Ward 1-5,1,695,"1,362","2,172"
Walworth (pt.),TOWN OF TROY Wards 1-3,1,434,987,"1,490"
Walworth (pt.),TOWN OF WALWORTH Wards 1-3,1,229,616,891
Walworth (pt.),TOWN OF WHITEWATER Ward 1-2,1,315,437,800
Walworth (pt.),TOWN OF WHITEWATER Ward 3,5,20,27,52
Walworth (pt.),VILLAGE OF BLOOMFIELD Ward 1-5,1,550,"1,283","1,946"
Walworth (pt.),VILLAGE OF DARIEN Ward 1-2,1,250,371,667
Walworth (pt.),VILLAGE OF EAST TROY Ward 1-5,1,730,"1,498","2,393"
Walworth (pt.),VILLAGE OF FONTANA Ward 1-3,1,382,538,963
Walworth (pt.),VILLAGE OF GENOA CITY Wards 1-4,1,400,758,"1,260"
Walworth (pt.),VILLAGE OF MUKWONAGO Ward 11,1,35,59,99
Walworth (pt.),VILLAGE OF SHARON Ward 1-2,1,243,362,657
Walworth (pt.),VILLAGE OF WALWORTH Ward 1-3,1,430,691,"1,202"
Walworth (pt.),VILLAGE OF WILLIAMS BAY Ward 1-4,1,568,810,"1,466"
Washburn,CITY OF SHELL LAKE Wards 1-2,7,320,363,728
Washburn,CITY OF SPOONER Wards 1-4,7,443,614,"1,114"
Washburn,TOWN OF BARRONETT Ward 1,7,83,129,221
Washburn,TOWN OF BASHAW Wards 1-3,7,190,384,595
Washburn,TOWN OF BASS LAKE Ward 1,7,80,214,303
